Tags	OwnerReputation	OwnerId	OwnerUserType	OwnerAcceptRate	OwnerProfileImage	OwnerDisplayName	OwnerLink	IsAnswered	ViewCount	AcceptedAnswerId	AnswerCount	Score	LastActivityDate	CreationDate	LastEditDate	PostId	ParentId	Link	Title	PostTypeID
python;python-3.x;pandas	487	4526288	registered	100	https://www.gravatar.com/avatar/aa31223d99d0abf65aef271fb39d10c4?s=128&d=identicon&r=PG&f=1	a1234	https://stackoverflow.com/users/4526288/a1234	TRUE	58	57730313	1	0	1567184810	1567182111	1567184810	57730227		https://stackoverflow.com/questions/57730227/pandas-rename-column-name	pandas rename column name	1
python;python-3.x;pandas	23	12000031	registered		https://graph.facebook.com/1650816698358605/picture?type=large	Filippo Fedeli	https://stackoverflow.com/users/12000031/filippo-fedeli	TRUE	34	57729620	1	0	1567179250	1567178253		57729398		https://stackoverflow.com/questions/57729398/in-a-function-one-data-frame-assignments-weirdly-overwrite-another-data-frame-t	"In a function, one data frame assignments weirdly overwrite another data frame too. (Pandas)"	1
python;python-3.x;pandas	15	10803986	registered		https://www.gravatar.com/avatar/cb2144b9653c09c5d0658bd0a6c17fc0?s=128&d=identicon&r=PG&f=1	kishkebab	https://stackoverflow.com/users/10803986/kishkebab	TRUE	65	57721828	2	1	1567148065	1567134017	1567140763	57719955		https://stackoverflow.com/questions/57719955/how-to-find-all-records-with-the-same-id-between-two-dataframes	How to find all records with the same ID between two DataFrames?	1
python;python-3.x;pandas	89	3871499	registered		https://www.gravatar.com/avatar/2928cb39ff52d5f5615002a81a071fce?s=128&d=identicon&r=PG&f=1	ChandanJha	https://stackoverflow.com/users/3871499/chandanjha	FALSE	58		2	-1	1567100807	1566922228	1566995003	57678624		https://stackoverflow.com/questions/57678624/calculating-column-values-for-a-dataframe-by-looking-up-on-another-dataframe-ve	Calculating column values for a Dataframe by looking up on another dataframe- Very slow with for loop	1
python;python-3.x;pandas	51	7422143	registered		https://www.gravatar.com/avatar/81a41e43691f3cb81da736a50a7fc142?s=128&d=identicon&r=PG	user27895	https://stackoverflow.com/users/7422143/user27895	TRUE	20	57708117	1	0	1567074249	1565030088	1565072076	57364299		https://stackoverflow.com/questions/57364299/accessing-and-printing-particular-label-in-with-the-corresponding-label-elements	Accessing and printing particular label in with the corresponding label elements in a text file using python	1
python;python-3.x;pandas	2510	1228481	registered	13	https://www.gravatar.com/avatar/0338886b7eb0ecc14484e26935ba1803?s=128&d=identicon&r=PG	Stefano	https://stackoverflow.com/users/1228481/stefano	TRUE	85		1	1	1567057215	1567056582		57703538		https://stackoverflow.com/questions/57703538/typeerror-only-valid-with-datetimeindex-timedeltaindex-or-periodindex-but-got	"TypeError: Only valid with DatetimeIndex, TimedeltaIndex or PeriodIndex, but got an instance of &#39;RangeIndex&#39; and I can&#39;t figure out why"	1
python;python-3.x;pandas	2574	415088	registered	80	https://www.gravatar.com/avatar/2bcde7fc060b2f61049dd55ae4e95621?s=128&d=identicon&r=PG	Finger twist	https://stackoverflow.com/users/415088/finger-twist	FALSE	23		1	0	1567052668	1567050251		57702699		https://stackoverflow.com/questions/57702699/applying-a-function-on-specific-dataframe-rows-with-datetime-index-as-arguments	Applying a function on specific Dataframe rows with datetime index as arguments	1
python;python-3.x;pandas	337	9431573	registered		https://www.gravatar.com/avatar/848a4411210fa5cc94667e757cccfcf2?s=128&d=identicon&r=PG&f=1	Sam	https://stackoverflow.com/users/9431573/sam	TRUE	27	57701295	1	2	1567036121	1567035705		57701260		https://stackoverflow.com/questions/57701260/hourly-aggregation-of-counts-pandas	Hourly aggregation of counts pandas	1
python;python-3.x;pandas	31	10647332	registered		https://www.gravatar.com/avatar/e2f126b5125c7961ade204172758b948?s=128&d=identicon&r=PG&f=1	Ajay	https://stackoverflow.com/users/10647332/ajay	FALSE	77		0	2	1567018491	1567016934	1567018491	57698215		https://stackoverflow.com/questions/57698215/how-to-parse-deeply-nested-json-to-pandas-dataframe	How to parse deeply nested JSON to pandas dataframe?	1
python;python-3.x;pandas	1402	4150078	registered	33	https://i.stack.imgur.com/VvMca.png?s=128&g=1	sharp	https://stackoverflow.com/users/4150078/sharp	TRUE	32	57693869	3	2	1567000193	1566999263	1567000193	57693731		https://stackoverflow.com/questions/57693731/pandas-search-list-of-keywords-in-the-text-column-and-tag-it	Pandas: search list of keywords in the text column and tag it	1
python;python-3.x;pandas	136	11956484	registered		https://www.gravatar.com/avatar/4639a1db9ab445316f6194434a152973?s=128&d=identicon&r=PG&f=1	Gingerhaze	https://stackoverflow.com/users/11956484/gingerhaze	TRUE	35	57692653	2	0	1566997039	1566995435		57692491		https://stackoverflow.com/questions/57692491/remove-names-from-a-column-of-numbers-which-are-strings	Remove names from a column of numbers (which are strings)	1
python;python-3.x;pandas	121	9580869	registered		https://lh4.googleusercontent.com/-doXo48iq9gQ/AAAAAAAAAAI/AAAAAAAAAO0/UgV63KyZiBg/photo.jpg?sz=128	zsh_18	https://stackoverflow.com/users/9580869/zsh-18	TRUE	40	57685001	1	0	1566968155	1566965510	1566968155	57684956		https://stackoverflow.com/questions/57684956/picking-up-rows-with-conditional-expression-pandas-python	Picking up rows with conditional expression - Pandas Python	1
python;python-3.x;pandas	173	4347859	registered	62	https://graph.facebook.com/100001868548655/picture?type=large	brightpants	https://stackoverflow.com/users/4347859/brightpants	TRUE	53	57677464	1	2	1566917855	1566916158	1566917358	57676922		https://stackoverflow.com/questions/57676922/how-to-translate-in-python-using-whole-words-as-keys	How to translate in python using whole words as keys	1
python;python-3.x;pandas	1878	10829044	registered		https://lh3.googleusercontent.com/-XkVFAldxdns/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYw7mFQ9BqeKrYJYmarsmObRK9Lsw/mo/photo.jpg?sz=128	SSMK	https://stackoverflow.com/users/10829044/ssmk	TRUE	40	57671628	1	1	1566901725	1566897599	1566901725	57671451		https://stackoverflow.com/questions/57671451/elegant-way-to-assign-value-to-a-column-based-on-day-interval-of-a-group	Elegant way to assign value to a column based on day interval of a group	1
python;python-3.x;pandas	53	11958749	registered		https://www.gravatar.com/avatar/91e3a0ea3fbad4d2c7819340899c8a6a?s=128&d=identicon&r=PG&f=1	doogragdaba	https://stackoverflow.com/users/11958749/doogragdaba	TRUE	82	57668373	1	5	1566886016	1566845245	1566858005	57663316		https://stackoverflow.com/questions/57663316/every-product-combination-of-nested-dictionaries-saved-to-dataframe	Every product/combination of nested dictionaries saved to DataFrame	1
python;python-3.x;pandas	89	10808871	registered		https://www.gravatar.com/avatar/8f17eafb7a038edbc194e3b8ff35e5eb?s=128&d=identicon&r=PG&f=1	PythonWizard	https://stackoverflow.com/users/10808871/pythonwizard	FALSE	19		1	0	1566873808	1566872661		57666971		https://stackoverflow.com/questions/57666971/how-to-load-blank-values-as-blank-for-csv-value-measures-int-in-python	How to load blank values as blank for CSV value measures/int in python	1
python;python-3.x;pandas	13	3253821	registered		https://www.gravatar.com/avatar/5d112d1d4f0e3e375228b18442756449?s=128&d=identicon&r=PG&f=1	llu13701	https://stackoverflow.com/users/3253821/llu13701	FALSE	57		0	0	1566867806	1566791749	1566867806	57651579		https://stackoverflow.com/questions/57651579/what-are-the-fastest-way-to-assign-a-list-of-value-to-pandas-row	What are the fastest way to assign a list of value to pandas row	1
python;python-3.x;pandas	78	7535670	registered		https://www.gravatar.com/avatar/410faf474cf85e5275295a15aed22b83?s=128&d=identicon&r=PG&f=1	Tom	https://stackoverflow.com/users/7535670/tom	TRUE	41	57658948	2	1	1566835229	1566825817		57658802		https://stackoverflow.com/questions/57658802/how-do-i-split-a-single-dataframe-into-multiple-dataframes-by-the-range-of-a-col	How do I split a single dataframe into multiple dataframes by the range of a column value?	1
python;python-3.x;pandas	57	11977590	registered		https://lh3.googleusercontent.com/a-/AAuE7mANrFUgGo4DdxXUqFdDE5PWrpOg1TKZa5iz1Z21=k-s128	Ayush Agarwal	https://stackoverflow.com/users/11977590/ayush-agarwal	TRUE	40	57656698	2	2	1566817580	1566816354	1566817035	57656404		https://stackoverflow.com/questions/57656404/how-to-join-two-dataframe-by-picking-couple-of-column-from-each-if-one-of-the-co	how to join two dataframe by picking couple of column from each if one of the column has same data	1
python;python-3.x;pandas	57	11977590	registered		https://lh3.googleusercontent.com/a-/AAuE7mANrFUgGo4DdxXUqFdDE5PWrpOg1TKZa5iz1Z21=k-s128	Ayush Agarwal	https://stackoverflow.com/users/11977590/ayush-agarwal	TRUE	35	57655222	1	1	1566815321	1566811584	1566811957	57655171		https://stackoverflow.com/questions/57655171/how-to-add-a-new-series-by-combining-two-series-from-a-dataframe	How to add a new series by combining two series from a dataframe?	1
python;python-3.x;pandas	1	11977677	registered		https://lh3.googleusercontent.com/a-/AAuE7mCdA1uXSt5PPhYvwRsRV59dE_NxsHO_0nJFsbVHVQ=k-s128	Amit Singh	https://stackoverflow.com/users/11977677/amit-singh	FALSE	34		1	0	1566814997	1566812092	1566812707	57655292		https://stackoverflow.com/questions/57655292/pandas-fpr-python	Pandas fpr python	1
python;python-3.x;pandas	267	9283026	registered		https://lh3.googleusercontent.com/-WTmuX_uVLFw/AAAAAAAAAAI/AAAAAAAAALs/_80VJY-0yok/photo.jpg?sz=128	Palash Tichkule	https://stackoverflow.com/users/9283026/palash-tichkule	TRUE	39	57653842	3	1	1566807339	1566806000	1566806107	57653822		https://stackoverflow.com/questions/57653822/how-to-set-value-to-a-cell-filtered-by-rows-in-python-dataframe	How to set value to a cell filtered by rows in python DataFrame?	1
python;python-3.x;pandas	31	10647332	registered		https://www.gravatar.com/avatar/e2f126b5125c7961ade204172758b948?s=128&d=identicon&r=PG&f=1	Ajay	https://stackoverflow.com/users/10647332/ajay	TRUE	64	57650738	1	-2	1566781060	1566755150	1566755418	57648351		https://stackoverflow.com/questions/57648351/how-to-convert-nested-json-to-the-following-format	How to convert nested json to the following format?	1
python;python-3.x;pandas	127	8266189	registered		https://www.gravatar.com/avatar/1824239f6a160a8d5a99d83b835e3787?s=128&d=identicon&r=PG	Ha An Tran	https://stackoverflow.com/users/8266189/ha-an-tran	TRUE	37	57646671	1	1	1566741414	1566740490	1566740621	57646533		https://stackoverflow.com/questions/57646533/convert-string-of-ordereddict-to-multiple-pandas-columns	Convert string of OrderedDict to multiple pandas columns	1
python;python-3.x;pandas	11	3543695	registered		https://www.gravatar.com/avatar/d5c64423be4ff1dfd29623cbb27c3315?s=128&d=identicon&r=PG&f=1	MariaV	https://stackoverflow.com/users/3543695/mariav	FALSE	35		0	1	1566684241	1566584727	1566684241	57631344		https://stackoverflow.com/questions/57631344/how-can-i-write-a-function-that-will-create-a-subset-of-my-data-frame-based-on-t	How can I write a function that will create a subset of my data frame based on the values in a column?	1
python;python-3.x;pandas	33	7353600	registered		https://i.stack.imgur.com/rwDwP.png?s=128&g=1	Julz	https://stackoverflow.com/users/7353600/julz	TRUE	69	56978052	1	1	1566656522	1562789266	1562851165	56977916		https://stackoverflow.com/questions/56977916/merge-multiple-measurements-into-a-pandas-dataframe	Merge multiple measurements into a pandas dataframe	1
python;python-3.x;pandas	13	11872426	registered		https://www.gravatar.com/avatar/75400b5171501db9b1bb858ea30db0cc?s=128&d=identicon&r=PG&f=1	AngusWR	https://stackoverflow.com/users/11872426/anguswr	TRUE	60	57638237	1	0	1566652366	1566616313		57634823		https://stackoverflow.com/questions/57634823/how-can-i-efficiently-add-data-from-dictionaries-to-a-dataframe	How can I efficiently add data from dictionaries to a dataframe?	1
python;python-3.x;pandas	27	11580723	registered		https://i.stack.imgur.com/S91Ba.jpg?s=128&g=1	Shaun Barbour	https://stackoverflow.com/users/11580723/shaun-barbour	TRUE	71	57086246	2	2	1566603167	1563415967	1563418190	57086194		https://stackoverflow.com/questions/57086194/how-to-manage-a-multilayered-dictionary-customize-the-columns-subtract-column	"How to manage a multilayered dictionary, customize the columns, subtract column data, and add a new column?"	1
python;python-3.x;pandas	850	5703997	registered	50	https://www.gravatar.com/avatar/0bdab5bc5e1c92920a03d44a9a0278f9?s=128&d=identicon&r=PG&f=1	LMGagne	https://stackoverflow.com/users/5703997/lmgagne	TRUE	30	57631653	2	0	1566588001	1566584776		57631354		https://stackoverflow.com/questions/57631354/loc-changing-multiple-columns-involuntarily	.loc changing multiple columns involuntarily	1
python;python-3.x;pandas	151	8359767	registered		https://www.gravatar.com/avatar/0f40cb3f3e80551a18216e8a9642f541?s=128&d=identicon&r=PG&f=1	Thien	https://stackoverflow.com/users/8359767/thien	TRUE	52	57628301	1	0	1566571417	1566570434	1566571417	57628259		https://stackoverflow.com/questions/57628259/shift-column-values-with-condition	Shift column values with condition	1
python;python-3.x;pandas	136	11956484	registered		https://www.gravatar.com/avatar/4639a1db9ab445316f6194434a152973?s=128&d=identicon&r=PG&f=1	Gingerhaze	https://stackoverflow.com/users/11956484/gingerhaze	TRUE	73	57614055	2	0	1566493370	1566491985	1566492120	57613770		https://stackoverflow.com/questions/57613770/replace-everything-that-is-not-a-float-in-a-column-with-1	Replace everything that is not a float in a column with -1	1
python;python-3.x;pandas	1	9227955	registered		https://www.gravatar.com/avatar/1836e60e7f26975959c6db5d8d98238a?s=128&d=identicon&r=PG&f=1	sunpip	https://stackoverflow.com/users/9227955/sunpip	FALSE	19		0	0	1566465724	1566465724		57606025		https://stackoverflow.com/questions/57606025/convert-dataframe-category-counts-to-columns	Convert Dataframe category Counts to Columns	1
python;python-3.x;pandas	904	11135962	registered		https://i.stack.imgur.com/mXBpl.jpg?s=128&g=1	Junkrat	https://stackoverflow.com/users/11135962/junkrat	TRUE	40	57605499	2	0	1566465664	1566462621	1566464255	57605141		https://stackoverflow.com/questions/57605141/how-to-obtain-values-from-a-date-column-at-particular-time-instance	How to obtain values from a date column at particular time instance?	1
python;python-3.x;pandas	3	11884542	registered		https://lh3.googleusercontent.com/-wZ8IJpWJKnw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdXvfmtPlYBjW0Bg0SSRN8xibzzfQ/photo.jpg?sz=128	Kleine	https://stackoverflow.com/users/11884542/kleine	TRUE	76	57593805	1	-4	1566401183	1566394534	1566397119	57592940		https://stackoverflow.com/questions/57592940/pandas-using-list-comprehension-to-create-new-column	pandas using list comprehension to create new column	1
python;python-3.x;pandas	95	10770660	registered		https://lh3.googleusercontent.com/-UC1LRai2uWg/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gCMjxr7PaYYnbBG8cg_vEVWhbjMw/mo/photo.jpg?sz=128	DataPlankton	https://stackoverflow.com/users/10770660/dataplankton	TRUE	47	57591959	1	4	1566391839	1566391448	1566391538	57591937		https://stackoverflow.com/questions/57591937/pandas-change-the-value-of-cells-in-data-frame-based-on-conditions	Pandas - Change the value of cells in data frame based on conditions	1
python;python-3.x;pandas	23	10915257	registered		https://www.gravatar.com/avatar/138a096b5523629e94260e8314cb60f3?s=128&d=identicon&r=PG&f=1	marry	https://stackoverflow.com/users/10915257/marry	FALSE	78		0	0	1566384911	1566360307	1566384911	57584280		https://stackoverflow.com/questions/57584280/operationalerror-pymysql-err-operationalerror-1045-access-denied-for-user	"OperationalError: (pymysql.err.OperationalError) (1045, &quot;Access denied for user�?when run spider script"	1
python;python-3.x;pandas	2574	415088	registered	80	https://www.gravatar.com/avatar/2bcde7fc060b2f61049dd55ae4e95621?s=128&d=identicon&r=PG	Finger twist	https://stackoverflow.com/users/415088/finger-twist	TRUE	60	57589164	4	3	1566384571	1566379970		57588604		https://stackoverflow.com/questions/57588604/multiplying-pandas-series-rows-containing-nan	Multiplying Pandas series rows containing NaN	1
python;python-3.x;pandas	31	9644362	registered		https://www.gravatar.com/avatar/20e4d279ddc43f56cf2036efdbbee720?s=128&d=identicon&r=PG&f=1	Troy Zaremba	https://stackoverflow.com/users/9644362/troy-zaremba	TRUE	30		1	1	1566335514	1566331787	1566335514	57580911		https://stackoverflow.com/questions/57580911/how-to-resample-every-time-some-threshold-has-been-passed-through-summation	How to resample every time some threshold has been passed through summation?	1
python;python-3.x;pandas	203	2022284	registered	41	https://www.gravatar.com/avatar/4be028eba9cf29f4d2714cb3cf9863ad?s=128&d=identicon&r=PG	user2022284	https://stackoverflow.com/users/2022284/user2022284	TRUE	64	57577888	1	2	1566322757	1566317601	1566317898	57577719		https://stackoverflow.com/questions/57577719/format-number-based-on-conditional	Format number based on conditional	1
python;python-3.x;pandas	35	11934674	registered		https://www.gravatar.com/avatar/e25c600cc7e8204073e9f15122e50e03?s=128&d=identicon&r=PG&f=1	komutohirovato	https://stackoverflow.com/users/11934674/komutohirovato	TRUE	69	57570351	1	2	1566315922	1566291716	1566315922	57570159		https://stackoverflow.com/questions/57570159/how-to-export-a-nested-dictionary-with-multiple-values-into-excel	How to export a nested dictionary with multiple values into excel	1
python;python-3.x;pandas	5	11951151	registered		https://lh3.googleusercontent.com/-MUt1HPEPC9I/AAAAAAAAAAI/AAAAAAAAW8w/DW6q_ERv7RU/photo.jpg?sz=128	Shubham	https://stackoverflow.com/users/11951151/shubham	FALSE	179		2	0	1566310883	1566298791	1566299041	57572126		https://stackoverflow.com/questions/57572126/why-i-am-getting-error-duplicate-names-are-not-allowed	Why I am getting error &quot;Duplicate names are not allowed&quot;?	1
python;python-3.x;pandas	109	2493856	registered		https://www.gravatar.com/avatar/7c3f09e44b4d72acb691dbd63916bdcb?s=128&d=identicon&r=PG	Yarry T	https://stackoverflow.com/users/2493856/yarry-t	FALSE	25		0	0	1566306517	1566302082	1566306517	57573088		https://stackoverflow.com/questions/57573088/how-do-you-detect-duplicates-in-a-pandas-dataframe-when-values-might-appear-in-d	How do you detect duplicates in a pandas dataframe when values might appear in different columns	1
python;python-3.x;pandas	155	8542257	registered		https://i.stack.imgur.com/sius7.jpg?s=128&g=1	Marion	https://stackoverflow.com/users/8542257/marion	FALSE	62		0	0	1566300832	1566300581	1566300832	57572635		https://stackoverflow.com/questions/57572635/tolist-in-pandas	.tolist in Pandas	1
python;python-3.x;pandas	1018	7505228	registered	60	https://www.gravatar.com/avatar/6ebb9ca1b7592feb974f6fa3854135c2?s=128&d=identicon&r=PG&f=1	LoicM	https://stackoverflow.com/users/7505228/loicm	TRUE	22	57571396	1	2	1566296113	1566295974		57571363		https://stackoverflow.com/questions/57571363/use-agg-method-on-only-one-level-of-series-with-multiindex	Use agg method on only one level of Series with multiindex	1
python;python-3.x;pandas	139	8958254	registered		https://www.gravatar.com/avatar/6206ad1962cfb03c3da28a24428b0fe4?s=128&d=identicon&r=PG&f=1	Tushar Seth	https://stackoverflow.com/users/8958254/tushar-seth	TRUE	57	57568932	2	2	1566287840	1566287081	1566287671	57568865		https://stackoverflow.com/questions/57568865/how-to-use-variable-names-iteratively-in-a-loop-in-python-pandas	How to use variable names iteratively in a loop in python/pandas	1
python;python-3.x;pandas	31	9644362	registered		https://www.gravatar.com/avatar/20e4d279ddc43f56cf2036efdbbee720?s=128&d=identicon&r=PG&f=1	Troy Zaremba	https://stackoverflow.com/users/9644362/troy-zaremba	TRUE	38		1	2	1566269368	1566262414		57565464		https://stackoverflow.com/questions/57565464/how-to-find-the-first-5-values-including-nans-after-first-non-nan-value-detect	How to find the first 5 values (including nans) after first non nan value detected in pandas data frame row?	1
python;python-3.x;pandas	209	11053294	registered		https://www.gravatar.com/avatar/9ae477c28e34a34501a8a9c64fe6c12e?s=128&d=identicon&r=PG&f=1	Nocas	https://stackoverflow.com/users/11053294/nocas	TRUE	38	57565376	2	1	1566261304	1566260914	1566261222	57565348		https://stackoverflow.com/questions/57565348/count-different-consecutive-rows-according-group-by-a-column	Count different consecutive rows according group by a column	1
python;python-3.x;pandas	506	7517610	registered	88	https://www.gravatar.com/avatar/1ef9be26562b6caa06fe32e9a5d39ce9?s=128&d=identicon&r=PG&f=1	Roo	https://stackoverflow.com/users/7517610/roo	TRUE	45	57561464	2	0	1566239743	1566235690		57561426		https://stackoverflow.com/questions/57561426/pandas-new-column-based-on-multiple-criteria-and-columns	PANDAS NEW COLUMN BASED ON MULTIPLE CRITERIA AND COLUMNS	1
python;python-3.x;pandas	269	2658898	registered	27	https://i.stack.imgur.com/F708r.jpg?s=128&g=1	Aaron	https://stackoverflow.com/users/2658898/aaron	TRUE	61	57561330	2	0	1566236518	1566233306	1566234681	57560922		https://stackoverflow.com/questions/57560922/typeerror-function-object-is-not-iterable-when-i-am-not-calling-any-functions	TypeError: &#39;function&#39; object is not iterable when I am not calling any functions to iterate on	1
python;python-3.x;pandas	23	11946630	registered		https://www.gravatar.com/avatar/d18f4f2e2740f762f7d8640a42409df2?s=128&d=identicon&r=PG&f=1	Gurkirat	https://stackoverflow.com/users/11946630/gurkirat	TRUE	38	57558897	1	2	1566225293	1566222696	1566224529	57558158		https://stackoverflow.com/questions/57558158/matching-data-in-two-excel-sheets-and-storing-the-data-got-matched	"matching data in two excel sheets, and storing the data got matched"	1
python;python-3.x;pandas	61	8339485	registered		https://graph.facebook.com/10210153490340518/picture?type=large	George Sandle	https://stackoverflow.com/users/8339485/george-sandle	TRUE	46		1	-2	1566208647	1566207538	1566208647	57554087		https://stackoverflow.com/questions/57554087/python-3-7-indentation-error-when-importing-pandas-as-pd	Python 3.7 Indentation error when importing pandas as pd	1
python;python-3.x;pandas	3	5250909	registered		https://lh4.googleusercontent.com/-WF3ff-dm6Zg/AAAAAAAAAAI/AAAAAAAAA5Y/bh6yOpebr6I/photo.jpg?sz=128	Morris Gevirtz	https://stackoverflow.com/users/5250909/morris-gevirtz	TRUE	56	57553402	3	0	1566208104	1566204125	1566208104	57553191		https://stackoverflow.com/questions/57553191/sort-one-giant-string-into-7-columns	sort one giant string into 7 columns	1
python;python-3.x;pandas	33	11945555	registered		https://lh6.googleusercontent.com/-0tY-RsgotU4/AAAAAAAAAAI/AAAAAAAAA-o/QF_WfICPY5Y/photo.jpg?sz=128	Jeroen Schuddebeurs	https://stackoverflow.com/users/11945555/jeroen-schuddebeurs	TRUE	51	57553644	1	3	1566206327	1566205564	1566205631	57553554		https://stackoverflow.com/questions/57553554/list-unique-values-using-grouper	List unique values using grouper	1
python;python-3.x;pandas	603	6664990	registered	27	https://www.gravatar.com/avatar/8771641c64cefc322e626bf2a8837981?s=128&d=identicon&r=PG&f=1	Leo	https://stackoverflow.com/users/6664990/leo	TRUE	24424	46880952	3	5	1566135863	1494704733	1494705125	43957347		https://stackoverflow.com/questions/43957347/append-dictionary-to-pandas-dataframe-in-a-loop	Append dictionary to pandas dataframe in a loop	1
python;python-3.x;pandas	13	11941800	registered		https://lh5.googleusercontent.com/-_Q5eWpDGpLE/AAAAAAAAAAI/AAAAAAAAAPQ/hi1jBiQPslU/photo.jpg?sz=128	Ravi Shekhawat	https://stackoverflow.com/users/11941800/ravi-shekhawat	TRUE	44	57542228	1	1	1566110962	1566109524	1566110962	57542176		https://stackoverflow.com/questions/57542176/how-to-convert-numeric-strings-such-as-200-13k-and-1-2m-to-integer-using-pandas	How to convert numeric strings such as 200.13K and 1.2M to integer using pandas?	1
python;python-3.x;pandas	11	11939688	registered		https://lh5.googleusercontent.com/-V5lWZHcbxPU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfbB41aYBHe7EXERx6z8EvlX5rt5g/photo.jpg?sz=128	Shumagel	https://stackoverflow.com/users/11939688/shumagel	FALSE	59		0	1	1566051992	1566047413	1566051992	57536581		https://stackoverflow.com/questions/57536581/what-is-difference-python-index-or-slicing	What is difference python index or slicing?	1
python;python-3.x;pandas	3	11939521	registered		https://www.gravatar.com/avatar/ca2c8bd3a9b5fdeaf33e5725d0b0d50b?s=128&d=identicon&r=PG&f=1	Ron	https://stackoverflow.com/users/11939521/ron	TRUE	42		2	-1	1566048303	1566039984		57535707		https://stackoverflow.com/questions/57535707/how-to-merge-every-n-rows-in-a-csv-file-using-phyton-pandas	How to merge every N rows in a csv file using phyton pandas	1
python;python-3.x;pandas	21	11810737	registered		https://www.gravatar.com/avatar/f6b984e4011507f4825f40a9745c6321?s=128&d=identicon&r=PG&f=1	generali	https://stackoverflow.com/users/11810737/generali	TRUE	27		1	1	1566013599	1566011478		57532983		https://stackoverflow.com/questions/57532983/filling-in-missing-entries-in-csv-file-using-pandas	Filling in Missing Entries in CSV File Using Pandas	1
python;python-3.x;pandas	2909	5328289	registered	62	https://www.gravatar.com/avatar/0e0e88b500a567f9572d0f8fe4e99405?s=128&d=identicon&r=PG&f=1	M.E.	https://stackoverflow.com/users/5328289/m-e	TRUE	45	57531902	1	0	1565995585	1565992780		57531604		https://stackoverflow.com/questions/57531604/merge-two-columns-in-pandas	Merge two columns in Pandas	1
python;python-3.x;pandas	1	11053196	registered		https://www.gravatar.com/avatar/f8b6c2cbfd0ec90671492f716f88a4c4?s=128&d=identicon&r=PG&f=1	Adrian	https://stackoverflow.com/users/11053196/adrian	FALSE	36		0	0	1565978840	1565898257	1565978840	57515298		https://stackoverflow.com/questions/57515298/how-to-iterate-over-pandas-dataframe-and-drop-duplicates-within-each-iteration	How to iterate over pandas dataframe and drop duplicates within each iteration?	1
python;python-3.x;pandas	850	5703997	registered	50	https://www.gravatar.com/avatar/0bdab5bc5e1c92920a03d44a9a0278f9?s=128&d=identicon&r=PG&f=1	LMGagne	https://stackoverflow.com/users/5703997/lmgagne	TRUE	52	57517623	1	0	1565974234	1565909132	1565912137	57517046		https://stackoverflow.com/questions/57517046/create-multiple-pandas-dataframes-based-on-column-value	Create multiple pandas dataframes based on column value	1
python;python-3.x;pandas	117	1033606	registered		https://www.gravatar.com/avatar/41e856251e65f04dd94d72eed93e48e6?s=128&d=identicon&r=PG	Nichlas H.	https://stackoverflow.com/users/1033606/nichlas-h	TRUE	26	57524954	1	0	1565959742	1565958007		57524548		https://stackoverflow.com/questions/57524548/reuse-opened-datafiles-in-pandas	Reuse opened datafiles in Pandas	1
python;python-3.x;pandas	15	11723688	registered		https://www.gravatar.com/avatar/bbcecf1c20093cdccb6545ec23e30bb8?s=128&d=identicon&r=PG&f=1	Kenneth Enevoldsen	https://stackoverflow.com/users/11723688/kenneth-enevoldsen	TRUE	60	57521710	1	0	1565947147	1565876571	1565941291	57510591		https://stackoverflow.com/questions/57510591/apply-function-to-first-element-in-a-group-by-and-then-remerging	Apply function to first element in a group by and then remerging	1
python;python-3.x;pandas	13	11822211	registered		https://www.gravatar.com/avatar/677debee63bd7a061b9a9577a4801bdf?s=128&d=identicon&r=PG&f=1	FOS5252	https://stackoverflow.com/users/11822211/fos5252	FALSE	25		0	1	1565946217	1565941070	1565946217	57520644		https://stackoverflow.com/questions/57520644/handling-multiple-delimiters-within-multiple-quotation-marks-in-python	Handling multiple delimiters within multiple quotation marks in Python	1
python;python-3.x;pandas	11830	3993270	registered	66	https://www.gravatar.com/avatar/1bee661ad7451ff3107ca6954560a06c?s=128&d=identicon&r=PG&f=1	Edamame	https://stackoverflow.com/users/3993270/edamame	FALSE	27		1	0	1565895359	1565894481	1565894644	57514586		https://stackoverflow.com/questions/57514586/pandas-error-when-copy-a-column-from-another-data-frame	pandas: error when copy a column from another data frame	1
python;python-3.x;pandas	11	11639342	registered		https://graph.facebook.com/10214428445925992/picture?type=large	Echhit Joshi	https://stackoverflow.com/users/11639342/echhit-joshi	FALSE	30		1	0	1565891753	1565885929	1565891753	57512828		https://stackoverflow.com/questions/57512828/resampling-data-with-mode-gives-empty-lists-need-to-convert-those-empty-lists	Resampling data with mode gives empty lists... Need to convert those empty lists to 0	1
python;python-3.x;pandas	109	2493856	registered		https://www.gravatar.com/avatar/7c3f09e44b4d72acb691dbd63916bdcb?s=128&d=identicon&r=PG	Yarry T	https://stackoverflow.com/users/2493856/yarry-t	TRUE	27	57511373	2	-1	1565887093	1565879866	1565887093	57511350		https://stackoverflow.com/questions/57511350/trying-to-test-for-nonetype-or-empty-cell-in-dataframe-but-method-is-not-working	Trying to Test for NoneType or Empty Cell in DataFrame but Method is not working	1
